t,plant,axis,metamer,organ,element,green_area,sucrose,temperature_init,transpiration,amino_acids,proteins,day,light,Tr,age,,t_init,hour_init,day_init,light_init,Tr_init
1419,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,431.9408723,,,,,,
1419,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,431.9408723,,,,,,
1419,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,431.9408723,,,,,,
1419,1,MS,3,blade,LeafElement1,0.00031415,72.78683133,13.04402256,0.00048544,2.11668014,18.67708149,60,night,1.54523799,351.9408723,,,,,,
1419,1,MS,4,blade,LeafElement1,0.00038686,77.80212356,13.33749284,0.00064639,2.39005031,29.61748842,60,night,1.67087012,266.5133633,,,,,,
1419,1,MS,5,blade,LeafElement1,0.0004765,92.14332247,12.76951716,0.00075755,1.65277385,39.73511638,60,night,1.58982477,157.6592257,,,,,,
1420,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.0240417,,,,,,
1420,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.0240417,,,,,,
1420,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.0240417,,,,,,
1420,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.0240417,,,,,,
1420,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.0240417,,,,,,
1420,1,MS,3,blade,LeafElement1,0.00031415,71.89734246,7.44547177,0.00021666,1.95343238,18.69035954,60,night,0.68966499,352.0240417,,,,,,
1420,1,MS,4,blade,LeafElement1,0.00038686,76.09623442,7.62820859,0.00028491,2.16619233,29.63214813,60,night,0.73646753,266.5965327,,,,,,
1420,1,MS,5,blade,LeafElement1,0.00047671,93.14170393,7.32493521,0.00033763,1.6522073,39.7812678,60,night,0.70824729,157.7423951,,,,,,
1421,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.0767329,,,,,,
1421,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.0767329,,,,,,
1421,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.0767329,,,,,,
1421,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.0767329,,,,,,
1421,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.0767329,,,,,,
1421,1,MS,3,blade,LeafElement1,0.00031415,70.07693472,3.49618236,0.00009256,1.78836318,18.70249662,60,night,0.29464066,352.0767329,,,,,,
1421,1,MS,4,blade,LeafElement1,0.00038686,73.25668609,3.58860695,0.00011828,1.95057831,29.64548452,60,night,0.30573154,266.6492239,,,,,,
1421,1,MS,5,blade,LeafElement1,0.00047684,93.32472982,3.50089108,0.00014218,1.6345881,39.81474519,60,night,0.2981661,157.7950863,,,,,,
1422,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.1011314,,,,,,
1422,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.1011314,,,,,,
1422,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.1011314,,,,,,
1422,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.1011314,,,,,,
1422,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.1011314,,,,,,
1422,1,MS,3,blade,LeafElement1,0.00031415,67.93365762,0.64801507,0.00002656,1.63052082,18.71258309,60,night,0.08453837,352.1011314,,,,,,
1422,1,MS,4,blade,LeafElement1,0.00038686,70.19799999,0.66327449,0.00003304,1.7521559,29.65652335,60,night,0.08541796,266.6736223,,,,,,
1422,1,MS,5,blade,LeafElement1,0.00047691,92.98246136,0.67271346,0.000041,1.60889863,39.83532049,60,night,0.08596228,157.8194847,,,,,,
1423,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.1215164,,,,,,
1423,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.1215164,,,,,,
1423,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.1215164,,,,,,
1423,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.1215164,,,,,,
1423,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.1215164,,,,,,
1423,1,MS,3,blade,LeafElement1,0.00031415,67.05250129,1.18498443,0.00003026,1.51567182,18.7226655,60,night,0.09632996,352.1215164,,,,,,
1423,1,MS,4,blade,LeafElement1,0.00038686,68.98968143,1.20230242,0.00003766,1.61211547,29.66752433,60,night,0.09734559,266.6940074,,,,,,
1423,1,MS,5,blade,LeafElement1,0.00047696,92.71002607,1.21302483,0.00004673,1.58186582,39.85471736,60,night,0.09797473,157.8398698,,,,,,
1424,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.1409875,,,,,,
1424,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.1409875,,,,,,
1424,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.1409875,,,,,,
1424,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.1409875,,,,,,
1424,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.1409875,,,,,,
1424,1,MS,3,blade,LeafElement1,0.00031415,66.60575297,1.31827462,0.00003418,1.42978629,18.73247356,60,night,0.10880987,352.1409875,,,,,,
1424,1,MS,4,blade,LeafElement1,0.00038686,68.39502079,1.3378128,0.00004254,1.5099568,29.67820725,60,night,0.10996138,266.7134785,,,,,,
1424,1,MS,5,blade,LeafElement1,0.00047701,92.50261479,1.34991786,0.00005279,1.55452837,39.87376919,60,night,0.11067519,157.8593409,,,,,,
1425,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.16026,,,,,,
1425,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.16026,,,,,,
1425,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.16026,,,,,,
1425,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.16026,,,,,,
1425,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.16026,,,,,,
1425,1,MS,3,blade,LeafElement1,0.00031415,66.32919732,1.59502477,0.00004143,1.36378777,18.7422453,60,night,0.13186605,352.16026,,,,,,
1425,1,MS,4,blade,LeafElement1,0.00038686,68.03644983,1.6186463,0.00005156,1.43320869,29.68884263,60,night,0.1332723,266.7327509,,,,,,
1425,1,MS,5,blade,LeafElement1,0.00047705,92.32363349,1.63329129,0.00006399,1.52661566,39.8929494,60,night,0.13414473,157.8786133,,,,,,
1426,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.1796516,,,,,,
1426,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.1796516,,,,,,
1426,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.1796516,,,,,,
1426,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.1796516,,,,,,
1426,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.1796516,,,,,,
1426,1,MS,3,blade,LeafElement1,0.00031415,66.12937678,1.1261344,0.00003372,1.30930923,18.75121005,60,night,0.10734407,352.1796516,,,,,,
1426,1,MS,4,blade,LeafElement1,0.00038686,67.78162074,1.14543414,0.00004196,1.37073483,29.69859896,60,night,0.10847468,266.7521425,,,,,,
1426,1,MS,5,blade,LeafElement1,0.0004771,92.17683504,1.15740444,0.00005209,1.50012009,39.9114144,60,night,0.1091763,157.8980049,,,,,,
1427,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.1972948,,,,,,
1427,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.1972948,,,,,,
1427,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.1972948,,,,,,
1427,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.1972948,,,,,,
1427,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.1972948,,,,,,
1427,1,MS,3,blade,LeafElement1,0.00031415,65.96483443,0.88478788,0.0000244,1.26191985,18.75959857,60,night,0.07766881,352.1972948,,,,,,
1427,1,MS,4,blade,LeafElement1,0.00038686,67.57950488,0.8987815,0.00003036,1.31689867,29.707731,60,night,0.07848094,266.7697857,,,,,,
1427,1,MS,5,blade,LeafElement1,0.00047715,92.01020379,0.90746506,0.00003769,1.47424782,39.92863297,60,night,0.07898509,157.9156481,,,,,,
1428,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.2150572,,,,,,
1428,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.2150572,,,,,,
1428,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.2150572,,,,,,
1428,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.2150572,,,,,,
1428,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.2150572,,,,,,
1428,1,MS,3,blade,LeafElement1,0.00031415,65.81775685,0.58572089,0.00001421,1.21936513,18.76738876,60,night,0.04522619,352.2150572,,,,,,
1428,1,MS,4,blade,LeafElement1,0.00038686,67.40591142,0.59356751,0.00001767,1.26882498,29.71621633,60,night,0.04567679,266.7875481,,,,,,
1428,1,MS,5,blade,LeafElement1,0.00047719,91.85887475,0.59843556,0.00002193,1.4490915,39.94529905,60,night,0.0459564,157.9334105,,,,,,
1429,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.2338528,,,,,,
1429,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.2338528,,,,,,
1429,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.2338528,,,,,,
1429,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.2338528,,,,,,
1429,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.2338528,,,,,,
1429,1,MS,3,blade,LeafElement1,0.00031415,65.68228924,0.87219732,0.00000847,1.18047347,18.77508699,60,night,0.02697477,352.2338528,,,,,,
1429,1,MS,4,blade,LeafElement1,0.00038686,67.25141665,0.8768698,0.00001054,1.2251975,29.72460813,60,night,0.02724514,266.8063437,,,,,,
1429,1,MS,5,blade,LeafElement1,0.00047724,91.70910611,0.87977048,0.00001308,1.42300685,39.96237524,60,night,0.027413,157.9522061,,,,,,
1430,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.2560657,,,,,,
1430,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.2560657,,,,,,
1430,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.2560657,,,,,,
1430,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.2560657,,,,,,
1430,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.2560657,,,,,,
1430,1,MS,3,blade,LeafElement1,0.00031415,65.55073596,0.91053967,0.00000593,1.14547136,18.78256546,60,night,0.01888237,352.2560657,,,,,,
1430,1,MS,4,blade,LeafElement1,0.00038686,67.1051734,0.91380987,0.00000738,1.18626466,29.73276914,60,night,0.01907169,266.8285566,,,,,,
1430,1,MS,5,blade,LeafElement1,0.0004773,91.55430531,0.91584117,0.00000916,1.39676215,39.98065688,60,night,0.01918931,157.974419,,,,,,
1431,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.283961,,,,,,
1431,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.283961,,,,,,
1431,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.283961,,,,,,
1431,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.283961,,,,,,
1431,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.283961,,,,,,
1431,1,MS,3,blade,LeafElement1,0.00031415,65.41539434,1.22171669,0.00000519,1.11355117,18.79002963,60,night,0.0165236,352.283961,,,,,,
1431,1,MS,4,blade,LeafElement1,0.00038686,66.95753223,1.22457255,0.00000646,1.15109196,29.74092578,60,night,0.01669052,266.856452,,,,,,
1431,1,MS,5,blade,LeafElement1,0.00047736,91.38940057,1.22634787,0.00000802,1.36969231,40.0013054,60,night,0.01679429,158.0023144,,,,,,
1432,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.3204793,,,,,,
1432,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.3204793,,,,,,
1432,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.3204793,,,,,,
1432,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.3204793,,,,,,
1432,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.3204793,,,,,,
1432,1,MS,3,blade,LeafElement1,0.00031415,65.2712068,1.54672506,0.00000353,1.08360493,18.7974794,60,night,0.01124529,352.3204793,,,,,,
1432,1,MS,4,blade,LeafElement1,0.00038686,66.80235306,1.54866448,0.00000439,1.1183219,29.74908043,60,night,0.01135976,266.8929702,,,,,,
1432,1,MS,5,blade,LeafElement1,0.00047746,91.20824548,1.54987127,0.00000546,1.34173605,40.02551078,60,night,0.01143099,158.0388326,,,,,,
1433,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.3649449,,,,,,
1433,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.3649449,,,,,,
1433,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.3649449,,,,,,
1433,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.3649449,,,,,,
1433,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.3649449,,,,,,
1433,1,MS,3,blade,LeafElement1,0.00031415,65.11602777,1.74599161,0.00000358,1.05582762,18.80484897,60,night,0.01140052,352.3649449,,,,,,
1433,1,MS,4,blade,LeafElement1,0.00038686,66.63743028,1.747955,0.00000446,1.08819538,29.75716338,60,night,0.01151713,266.9374358,,,,,,
1433,1,MS,5,blade,LeafElement1,0.00047757,91.01077581,1.74917812,0.00000553,1.3133667,40.05290369,60,night,0.01158979,158.0832982,,,,,,
1434,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.4177156,,,,,,
1434,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.4177156,,,,,,
1434,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.4177156,,,,,,
1434,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.4177156,,,,,,
1434,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.4177156,,,,,,
1434,1,MS,3,blade,LeafElement1,0.00031415,64.94709282,2.0586571,0.00000274,1.02926785,18.81220052,60,night,0.00872737,352.4177156,,,,,,
1434,1,MS,4,blade,LeafElement1,0.00038686,66.45970568,2.06015683,0.00000341,1.05956128,29.76524523,60,night,0.00881732,266.9902065,,,,,,
1434,1,MS,5,blade,LeafElement1,0.0004777,90.79497429,2.06109246,0.00000424,1.28428311,40.08369322,60,night,0.00887344,158.1360689,,,,,,
1435,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.4762481,,,,,,
1435,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.4762481,,,,,,
1435,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.4762481,,,,,,
1435,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.4762481,,,,,,
1435,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.4762481,,,,,,
1435,1,MS,3,blade,LeafElement1,0.00031415,64.76756843,2.25809239,0.00000278,1.00407286,18.81946375,60,night,0.00884704,352.4762481,,,,,,
1435,1,MS,4,blade,LeafElement1,0.00038686,66.2728514,2.2596104,0.00000346,1.03259371,29.7732512,60,night,0.00893866,267.048739,,,,,,
1435,1,MS,5,blade,LeafElement1,0.00047784,90.56561472,2.26055898,0.0000043,1.2549483,40.11673364,60,night,0.00899592,158.1946014,,,,,,
1436,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.5408206,,,,,,
1436,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.5408206,,,,,,
1436,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.5408206,,,,,,
1436,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.5408206,,,,,,
1436,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.5408206,,,,,,
1436,1,MS,3,blade,LeafElement1,0.00031415,64.52512224,2.90353045,0.00000464,1.09057569,18.82712297,60,night,0.01475958,352.5408206,,,,,,
1436,1,MS,4,blade,LeafElement1,0.00038686,65.99499248,2.91290409,0.00000587,1.1577988,29.78180805,60,night,0.01518522,267.1133115,,,,,,
1436,1,MS,5,blade,LeafElement1,0.000478,90.30330557,2.89845074,0.00000698,1.24980893,40.15236791,60,night,0.01461077,158.2591739,,,,,,
1437,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.6227581,,,,,,
1437,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.6227581,,,,,,
1437,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.6227581,,,,,,
1437,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.6227581,,,,,,
1437,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.6227581,,,,,,
1437,1,MS,3,blade,LeafElement1,0.00031415,66.46405767,5.282922,0.00004983,1.11872037,18.83554872,60,night,0.15862814,352.6227581,,,,,,
1437,1,MS,4,blade,LeafElement1,0.00038686,68.74457989,5.35353219,0.0000652,1.18413735,29.79126189,60,night,0.16853795,267.1952491,,,,,,
1437,1,MS,5,blade,LeafElement1,0.00047821,90.83717142,5.23450215,0.0000753,1.23300285,40.19545013,60,night,0.15746543,158.3411115,,,,,,
1438,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.7383529,,,,,,
1438,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.7383529,,,,,,
1438,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.7383529,,,,,,
1438,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.7383529,,,,,,
1438,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.7383529,,,,,,
1438,1,MS,3,blade,LeafElement1,0.00031415,67.76815786,6.01028611,0.00006925,1.14035444,18.8441544,60,night,0.22042805,352.7383529,,,,,,
1438,1,MS,4,blade,LeafElement1,0.00038686,70.46837419,6.09627791,0.00009102,1.21821158,29.80098035,60,night,0.23528461,267.3108438,,,,,,
1438,1,MS,5,blade,LeafElement1,0.00047849,91.49147345,5.94643791,0.00010538,1.21530969,40.25224211,60,night,0.2202345,158.4567062,,,,,,
1439,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,60,night,0,512.8876048,,,,,,
1439,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,60,night,0.03927604,512.8876048,,,,,,
1439,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,60,night,0.11933989,432.8876048,,,,,,
1439,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,60,night,0,432.8876048,,,,,,
1439,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,60,night,0.01504987,432.8876048,,,,,,
1439,1,MS,3,blade,LeafElement1,0.00031415,69.50569884,8.35972362,0.00014116,1.22635547,18.85361278,60,night,0.44933842,352.8876048,,,,,,
1439,1,MS,4,blade,LeafElement1,0.00038686,72.77386644,8.48574091,0.00018735,1.33670026,29.81175721,60,night,0.48427998,267.4600958,,,,,,
1439,1,MS,5,blade,LeafElement1,0.00047886,92.51740846,8.24252036,0.00021772,1.20978824,40.32311372,60,night,0.45467169,158.6059582,,,,,,
1440,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,61,night,0,513.0817197,,,,,,
1440,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,61,night,0.03927604,513.0817197,,,,,,
1440,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,61,night,0.11933989,433.0817197,,,,,,
1440,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,61,night,0,433.0817197,,,,,,
1440,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,61,night,0.01504987,433.0817197,,,,,,
1440,1,MS,3,blade,LeafElement1,0.00031415,70.43857634,9.07646892,0.00014635,1.28925223,18.86420851,61,night,0.4658462,353.0817197,,,,,,
1440,1,MS,4,blade,LeafElement1,0.00038686,73.85756565,9.20203823,0.00019412,1.42148009,29.82391629,61,night,0.50179415,267.6542107,,,,,,
1440,1,MS,5,blade,LeafElement1,0.00047933,93.43049316,8.97163855,0.00022542,1.20158105,40.41262545,61,night,0.47028795,158.8000731,,,,,,
1441,1,MS,1,blade,LeafElement1,0,0.02797558,6.6,0,0.00114408,0,61,night,0,513.3381422,,,,,,
1441,1,MS,1,sheath,StemElement,0,0.03693777,7.40335661,0.00000009,0.02512305,0,61,night,0.03927604,513.3381422,,,,,,
1441,1,MS,2,blade,LeafElement1,0,0.01518371,6.17307815,0.00000004,0.00067674,0,61,night,0.11933989,433.3381422,,,,,,
1441,1,MS,2,sheath,HiddenElement,0,0.09137042,9.785,0,0.01495732,0,61,night,0,433.3381422,,,,,,
1441,1,MS,2,sheath,StemElement,0,0.09131532,2.62626869,0.00000003,0.01649121,0,61,night,0.01504987,433.3381422,,,,,,
1441,1,MS,3,blade,LeafElement1,0.00031415,71.61545706,10.76982288,0.00020935,1.38659651,18.87600578,61,night,0.66641257,353.3381422,,,,,,
